id,price_min,mean_true
342,Work In Progess,60.88
529,Work In Progess,61
716,Work In Progess,63.36
91937,Work In Progess,59.81
880,Work In Progess,62.53
95223,Work In Progess,63.3
95224,Work In Progess,61.9
470,Work In Progess,62.11
657,Work In Progess,61.46
93255,Work In Progess,62.49
92272,Work In Progess,61.51
224,Work In Progess,63.01
598,Work In Progess,61.96
93587,Work In Progess,60.35
93695,Work In Progess,61.43
165,Work In Progess,62.94
95233,Work In Progess,60.1
703,Work In Progess,63.2
539,Work In Progess,60.61
93592,Work In Progess,61.11
726,Work In Progess,60.18
890,Work In Progess,59.51
92283,Work In Progess,59.83
48,Work In Progess,61.21
480,Work In Progess,59.63
93598,Work In Progess,60.73
667,Work In Progess,62.52
93271,Work In Progess,61.5
95244,Work In Progess,60.77
819,Work In Progess,60.73
91961,Work In Progess,62.37
982,Work In Progess,62.17
725,Work In Progess,60.96
175,Work In Progess,60.24
94261,Work In Progess,59.56
362,Work In Progess,61.84
549,Work In Progess,61.05
92297,Work In Progess,61.45
736,Work In Progess,62.37
39155,Work In Progess,61.19
92516,Work In Progess,59.67
233,Work In Progess,60.66
39157,Work In Progess,60.74
95258,Work In Progess,62.92
642,Work In Progess,63.31
244,Work In Progess,63.14
94272,Work In Progess,62.35
39162,Work In Progess,62.13
39163,Work In Progess,61.98
93619,Work In Progess,60.62
185,Work In Progess,61.51
93070,Work In Progess,60.25
39167,Work In Progess,60.19
606,Work In Progess,61.01
559,Work In Progess,63.26
746,Work In Progess,59.37
968,Work In Progess,62.94
126,Work In Progess,60.83
161,Work In Progess,63.46
687,Work In Progess,61.78
851,Work In Progess,61.22
93628,Work In Progess,62.06
93630,Work In Progess,59.91
605,Work In Progess,61.76
792,Work In Progess,59.51
93633,Work In Progess,61.62
93634,Work In Progess,62.55
406,Work In Progess,61.57
195,Work In Progess,62.84
92434,Work In Progess,62.93
815,Work In Progess,60.93
93639,Work In Progess,63.15
23,Work In Progess,63.14
93640,Work In Progess,62.69
95941,Work In Progess,60.31
136,Work In Progess,60.29
51,Work In Progess,61.23
896,Work In Progess,63.03
428,Work In Progess,59.38
93646,Work In Progess,62.32
989,Work In Progess,60.62
93648,Work In Progess,61.71
93539,Work In Progess,59.98
92008,Work In Progess,59.6
802,Work In Progess,60.26
92556,Work In Progess,63.43
93652,Work In Progess,60.82
907,Work In Progess,59.7
91795,Work In Progess,62.87
953,Work In Progess,59.41
92342,Work In Progess,62.27
93328,Work In Progess,60.77
93656,Work In Progess,59.52
93659,Work In Progess,61.26
789,Work In Progess,60.05
93550,Work In Progess,62.31
93660,Work In Progess,61.02
123,Work In Progess,61.28
93335,Work In Progess,61.66
321,Work In Progess,60.5
192,Work In Progess,62.89
812,Work In Progess,61.33
93667,Work In Progess,62.46
93668,Work In Progess,60.5
93995,Work In Progess,62.73
367,Work In Progess,62.04
93670,Work In Progess,61.59
776,Work In Progess,60.82
95972,Work In Progess,61.34
694,Work In Progess,62.87
93671,Work In Progess,63.25
92363,Work In Progess,60.42
612,Work In Progess,59.43
261,Work In Progess,62.3
9893,Work In Progess,59.76
787,Work In Progess,62.42
635,Work In Progess,62.6
436,Work In Progess,59.67
93680,Work In Progess,61.82
319,Work In Progess,60.93
93683,Work In Progess,61.21
845,Work In Progess,61.52
225,Work In Progess,59.53
763,Work In Progess,61.36
93687,Work In Progess,63.08
786,Work In Progess,63.39
143,Work In Progess,63.47
94016,Work In Progess,61.8
39235,Work In Progess,62.1
93691,Work In Progess,62.44
39236,Work In Progess,59.36
458,Work In Progess,61.66
93037,Work In Progess,61.25
259,Work In Progess,60.19
93696,Work In Progess,62.26
94131,Work In Progess,60.6
93698,Work In Progess,61.88
668,Work In Progess,60.09
2,Work In Progess,59.34
317,Work In Progess,62.28
586,Work In Progess,62.54
820,Work In Progess,59.91
983,Work In Progess,59.9
93702,Work In Progess,61.21
527,Work In Progess,61.02
93703,Work In Progess,63.24
223,Work In Progess,61.5
93707,Work In Progess,61.14
433,Work In Progess,60.98
468,Work In Progess,62.71
93491,Work In Progess,62.6
93492,Work In Progess,59.74
304,Work In Progess,61.39
339,Work In Progess,63
93602,Work In Progess,63.39
14,Work In Progess,59.83
93712,Work In Progess,60.08
93715,Work In Progess,63.03
93714,Work In Progess,62.43
701,Work In Progess,59.63
689,Work In Progess,61.88
818,Work In Progess,63.3
91860,Work In Progess,60.05
876,Work In Progess,62.82
93502,Work In Progess,61.7
93504,Work In Progess,61.18
174,Work In Progess,62.71
93506,Work In Progess,61.74
93507,Work In Progess,61.31
957,Work In Progess,60.76
583,Work In Progess,61.89
314,Work In Progess,59.41
93510,Work In Progess,61.26
93511,Work In Progess,61.46
22,Work In Progess,62.55
220,Work In Progess,59.66
138,Work In Progess,63.01
93624,Work In Progess,61.33
781,Work In Progess,61.98
93626,Work In Progess,61.24
956,Work In Progess,60.58
92426,Work In Progess,63.14
617,Work In Progess,59.66
93083,Work In Progess,60.48
93082,Work In Progess,61.51
94175,Work In Progess,60.53
640,Work In Progess,61.11
967,Work In Progess,62.15
93525,Work In Progess,61.17
93526,Work In Progess,63.37
955,Work In Progess,63.12
581,Work In Progess,63.24
93529,Work In Progess,59.53
733,Work In Progess,61.37
93530,Work In Progess,59.65
604,Work In Progess,62.26
108,Work In Progess,62.21
93532,Work In Progess,62.92
966,Work In Progess,61.96
93534,Work In Progess,61.78
954,Work In Progess,62.04
92444,Work In Progess,60.45
580,Work In Progess,61.75
615,Work In Progess,61.3
381,Work In Progess,62.78
79,Work In Progess,61.41
486,Work In Progess,62.38
93542,Work In Progess,60.82
790,Work In Progess,61.83
9650,Work In Progess,61.02
544,Work In Progess,61.49
860,Work In Progess,60.82
731,Work In Progess,62.84
93548,Work In Progess,63.36
263,Work In Progess,61.61
485,Work In Progess,60.57
871,Work In Progess,61.83
94097,Work In Progess,61.57
964,Work In Progess,62.63
403,Work In Progess,60.19
93554,Work In Progess,60.37
93555,Work In Progess,59.85
987,Work In Progess,62.11
613,Work In Progess,60.26
262,Work In Progess,63.34
93559,Work In Progess,61.37
788,Work In Progess,62.4
80,Work In Progess,60.49
554,Work In Progess,60.63
96080,Work In Progess,62.5
203,Work In Progess,62.1
659,Work In Progess,59.63
846,Work In Progess,62.76
226,Work In Progess,59.48
117,Work In Progess,61.5
60,Work In Progess,61.33
869,Work In Progess,61.02
91928,Work In Progess,62.64
94224,Work In Progess,61.34
670,Work In Progess,60.55
822,Work In Progess,60.51
19,Work In Progess,63.43
91823,Work In Progess,59.42
985,Work In Progess,62.5
92483,Work In Progess,63.47
93576,Work In Progess,59.83
260,Work In Progess,61.32
91828,Work In Progess,60.26
669,Work In Progess,60.41
131,Work In Progess,62.09
318,Work In Progess,61.53
93142,Work In Progess,62.93
91832,Work In Progess,60.23
984,Work In Progess,62.11
493,Work In Progess,62.64
528,Work In Progess,60.96
93256,Work In Progess,62.12
247,Work In Progess,60.05
95889,Work In Progess,61.22
411,Work In Progess,63.44
469,Work In Progess,60.43
200,Work In Progess,61.77
91951,Work In Progess,61.1
305,Work In Progess,60.31
64616,Work In Progess,62.18
761,Work In Progess,63.34
866,Work In Progess,61.43
93597,Work In Progess,61.78
971,Work In Progess,63.32
129,Work In Progess,62.64
702,Work In Progess,62.37
69,Work In Progess,60.22
93600,Work In Progess,61.41
93493,Work In Progess,59.54
93711,Work In Progess,60.53
234,Work In Progess,59.46
93496,Work In Progess,61.11
93497,Work In Progess,63.3
91856,Work In Progess,59.95
93499,Work In Progess,62.09
830,Work In Progess,60.11
93608,Work In Progess,62.6
584,Work In Progess,62.33
90,Work In Progess,61.72
93611,Work In Progess,60.66
759,Work In Progess,62.89
221,Work In Progess,63.17
120,Work In Progess,61.3
139,Work In Progess,61.25
7,Work In Progess,62.2
92195,Work In Progess,59.45
93508,Work In Progess,61.65
817,Work In Progess,62.15
992,Work In Progess,63.34
91980,Work In Progess,59.41
723,Work In Progess,59.85
805,Work In Progess,60.85
641,Work In Progess,63.3
91874,Work In Progess,60.62
93623,Work In Progess,61.82
93188,Work In Progess,62.62
863,Work In Progess,61.83
92535,Work In Progess,62.35
313,Work In Progess,61.36
93520,Work In Progess,63.35
722,Work In Progess,60.37
9892,Work In Progess,61.18
91991,Work In Progess,61.96
93524,Work In Progess,62.23
93632,Work In Progess,59.34
91995,Work In Progess,59.44
546,Work In Progess,62.01
663,Work In Progess,60.08
93637,Work In Progess,60.47
93527,Work In Progess,61.6
499,Work In Progess,60.72
487,Work In Progess,63.43
522,Work In Progess,59.81
93642,Work In Progess,59.94
171,Work In Progess,59.92
92002,Work In Progess,62.17
93536,Work In Progess,61.88
93973,Work In Progess,60.21
732,Work In Progess,60.14
814,Work In Progess,61.24
93647,Work In Progess,59.44
93540,Work In Progess,63.46
92044,Work In Progess,62.01
94197,Work In Progess,59.53
965,Work In Progess,63.37
93651,Work In Progess,61.69
427,Work In Progess,59.52
93655,Work In Progess,61.83
988,Work In Progess,62.12
228,Work In Progess,60.06
92016,Work In Progess,61.9
930,Work In Progess,63.25
92343,Work In Progess,60.99
368,Work In Progess,60.88
93552,Work In Progess,59.47
906,Work In Progess,59.81
93662,Work In Progess,61.42
92022,Work In Progess,60.01
578,Work In Progess,61.64
68956,Work In Progess,62.12
93556,Work In Progess,61.88
609,Work In Progess,61.96
87,Work In Progess,59.76
145,Work In Progess,61.37
93560,Work In Progess,62.35
93562,Work In Progess,62.59
93234,Work In Progess,61.93
93564,Work In Progess,59.67
191,Work In Progess,60.23
95866,Work In Progess,61.47
881,Work In Progess,60.06
93568,Work In Progess,60.99
811,Work In Progess,61.82
144,Work In Progess,61.73
9,Work In Progess,59.68
94007,Work In Progess,63.36
132,Work In Progess,60.72
93573,Work In Progess,62.06
93571,Work In Progess,60.67
93684,Work In Progess,59.66
611,Work In Progess,59.76
377,Work In Progess,60.63
607,Work In Progess,60.66
93688,Work In Progess,60.28
9894,Work In Progess,61.74
552,Work In Progess,61.99
93581,Work In Progess,63.34
201,Work In Progess,61.64
93583,Work In Progess,61.36
306,Work In Progess,59.79
92051,Work In Progess,61.93
762,Work In Progess,61.49
645,Work In Progess,60.97
91942,Work In Progess,60.13
9895,Work In Progess,61.31
93699,Work In Progess,61.1
93261,Work In Progess,61.22
93591,Work In Progess,61.37
64613,Work In Progess,62.86
93593,Work In Progess,60.29
91952,Work In Progess,59.54
95930,Work In Progess,61.36
93596,Work In Progess,62.85
64618,Work In Progess,60.28
93269,Work In Progess,61.22
91847,Work In Progess,61.11
67355,Work In Progess,61.2
94142,Work In Progess,59.77
91850,Work In Progess,60.82
93273,Work In Progess,63.22
456,Work In Progess,61.34
64623,Work In Progess,63.23
93604,Work In Progess,62.4
444,Work In Progess,60.71
93094,Work In Progess,60.74
93607,Work In Progess,59.51
280,Work In Progess,63.04
9897,Work In Progess,60.65
467,Work In Progess,63.49
93643,Work In Progess,62.76
853,Work In Progess,63.37
338,Work In Progess,59.36
26,Work In Progess,60.28
525,Work In Progess,61.36
93503,Work In Progess,59.36
899,Work In Progess,61.82
93616,Work In Progess,61.43
700,Work In Progess,61.03
349,Work In Progess,63.49
93617,Work In Progess,62.1
93618,Work In Progess,62.18
84,Work In Progess,60.62
489,Work In Progess,59.66
93984,Work In Progess,62.48
29,Work In Progess,59.6
676,Work In Progess,61.6
840,Work In Progess,59.94
91985,Work In Progess,61.28
582,Work In Progess,62.55
93190,Work In Progess,61.69
231,Work In Progess,60.59
379,Work In Progess,62.12
91807,Work In Progess,63.04
93666,Work In Progess,62.21
172,Work In Progess,59.51
675,Work In Progess,63.37
93088,Work In Progess,60.23
91885,Work In Progess,59.91
402,Work In Progess,61.99
85,Work In Progess,60.82
986,Work In Progess,62.92
312,Work In Progess,63.38
850,Work In Progess,59.6
92,Work In Progess,61.16
93015,Work In Progess,62.26
920,Work In Progess,61.88
674,Work In Progess,61.17
405,Work In Progess,61.71
545,Work In Progess,63.34
93026,Work In Progess,61.23
92003,Work In Progess,62.5
93537,Work In Progess,61.63
315,Work In Progess,62.24
95877,Work In Progess,59.47
93247,Work In Progess,62.93
95952,Work In Progess,61.09
673,Work In Progess,62.87
95844,Work In Progess,60.48
322,Work In Progess,63.43
31,Work In Progess,62.72
579,Work In Progess,60.75
614,Work In Progess,63.5
93547,Work In Progess,61.19
844,Work In Progess,60.77
93657,Work In Progess,61.43
438,Work In Progess,60.52
672,Work In Progess,62.23
91803,Work In Progess,62.25
941,Work In Progess,59.93
95855,Work In Progess,61.04
91913,Work In Progess,61.83
574,Work In Progess,59.67
64612,Work In Progess,62.37
105,Work In Progess,62.77
644,Work In Progess,62.98
92027,Work In Progess,59.94
671,Work In Progess,63.1
963,Work In Progess,62.3
93599,Work In Progess,61.98
940,Work In Progess,62.86
91851,Work In Progess,62.85
495,Work In Progess,63.46
378,Work In Progess,62.49
93675,Work In Progess,61.26
643,Work In Progess,62.09
292,Work In Progess,61.73
93131,Work In Progess,62.67
94006,Work In Progess,63.41
962,Work In Progess,63.21
28,Work In Progess,62.5
93245,Work In Progess,61.82
494,Work In Progess,62.23
88,Work In Progess,60.25
841,Work In Progess,62.19
490,Work In Progess,61.07
91971,Work In Progess,60.7
92047,Work In Progess,61.4
94126,Work In Progess,63.39
95991,Work In Progess,61.74
93692,Work In Progess,60.92
39016,Work In Progess,59.7
879,Work In Progess,63.25
61,Work In Progess,60.63
39165,Work In Progess,60.32
93584,Work In Progess,63.05
95888,Work In Progess,63.42
972,Work In Progess,62.53
64611,Work In Progess,60.14
960,Work In Progess,61.28
91950,Work In Progess,61.88
64614,Work In Progess,61.2
114,Work In Progess,61.67
91880,Work In Progess,62.15
91917,Work In Progess,60.06
227,Work In Progess,62.12
95897,Work In Progess,62.6
293,Work In Progess,60.55
64620,Work In Progess,60.16
870,Work In Progess,59.83
585,Work In Progess,62.68
928,Work In Progess,59.39
854,Work In Progess,61.71
316,Work In Progess,61.45
608,Work In Progess,60.43
94186,Work In Progess,63.14
791,Work In Progess,60.05
970,Work In Progess,59.44
409,Work In Progess,61.43
91966,Work In Progess,62.43
618,Work In Progess,61.98
58,Work In Progess,62.91
92040,Work In Progess,62.99
94228,Work In Progess,59.72
92043,Work In Progess,62.17
81,Work In Progess,59.85
49,Work In Progess,62.36
969,Work In Progess,59.44
279,Work In Progess,60.82
162,Work In Progess,62.03
665,Work In Progess,63.35
91975,Work In Progess,62.37
923,Work In Progess,62.94
289,Work In Progess,60.05
497,Work In Progess,61.56
102,Work In Progess,61.78
94239,Work In Progess,59.95
290,Work In Progess,61.82
92308,Work In Progess,59.67
91875,Work In Progess,62.46
664,Work In Progess,60.06
933,Work In Progess,60.53
94208,Work In Progess,59.54
496,Work In Progess,62.2
352,Work In Progess,62.97
96112,Work In Progess,59.4
397,Work In Progess,60.41
909,Work In Progess,60.28
93523,Work In Progess,60.09
398,Work In Progess,63.22
823,Work In Progess,62.59
410,Work In Progess,63.22
308,Work In Progess,61.19
92031,Work In Progess,61.4
343,Work In Progess,62.8
94111,Work In Progess,61.22
526,Work In Progess,62.11
91891,Work In Progess,60.47
93567,Work In Progess,62.8
91903,Work In Progess,62.52
310,Work In Progess,59.97
96091,Work In Progess,62.24
693,Work In Progess,63.46
939,Work In Progess,60.46
576,Work In Progess,62.79
91857,Work In Progess,63.39
93575,Work In Progess,62.28
794,Work In Progess,62.42
93685,Work In Progess,59.81
556,Work In Progess,61.98
942,Work In Progess,60.45
91904,Work In Progess,61.69
929,Work In Progess,61.14
93495,Work In Progess,63
91944,Work In Progess,60.92
400,Work In Progess,59.41
93522,Work In Progess,62.52
41,Work In Progess,60.43
555,Work In Progess,62.2
93551,Work In Progess,60.01
